customer_id,registration_date,city,age,gender,preferred_payment,snapshot_date,customer_lifetime_days,orders_total,orders_amount_total,orders_amount_mean,orders_quantity_total,orders_cancelled_total,delivered_orders_total,delivered_amount_total,delivered_amount_mean,delivered_orders_30d,delivered_amount_30d,delivered_orders_90d,delivered_amount_90d,days_since_last_order,visits_total,pages_viewed_total,pages_viewed_mean,cart_adds_total,checkout_initiated_total,session_duration_mean,visits_30d,cart_adds_30d,checkout_initiated_30d,visits_90d,cart_adds_90d,checkout_initiated_90d,days_since_last_visit,support_tickets_total,support_rating_mean,support_resolution_days_mean,support_tickets_90d,days_since_last_ticket,churn_flag
138,2022-11-23,Самара,62,Ж,cash,2023-04-01,129,9.0,139389.0,15487.666666666666,19.0,5.0,1.0,8332.0,8332.0,0.0,0.0,0.0,0.0,261.0,6.0,69.0,11.5,5.0,3.0,252.0,3.0,2.0,1.0,6.0,5.0,3.0,5.0,1.0,3.0,13.0,0.0,120.0,0
140,2022-06-07,Омск,71,M,cash,2023-04-01,298,16.0,206424.0,12901.5,27.0,3.0,6.0,48437.0,8072.833333333333,0.0,0.0,0.0,0.0,93.0,1.0,8.0,8.0,2.0,0.0,192.0,1.0,2.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0
141,2022-07-10,Нижний Новгород,63,M,online,2023-04-01,265,13.0,223616.0,17201.23076923077,28.0,2.0,8.0,149485.0,18685.625,1.0,46170.0,1.0,46170.0,10.0,1.0,19.0,19.0,3.0,1.0,323.0,0.0,0.0,0.0,1.0,3.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0
142,2022-08-16,Нижний Новгород,60,Ж,online,2023-04-01,228,14.0,247558.0,17682.714285714286,23.0,2.0,7.0,88638.0,12662.57142857143,0.0,0.0,1.0,8270.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,2022-12-15,Волгоград,33,M,cash,2023-04-01,107,12.0,188772.0,15731.0,22.0,1.0,8.0,135395.0,16924.375,2.0,11286.0,3.0,40646.0,5.0,6.0,63.0,10.5,11.0,0.0,265.3333333333333,4.0,9.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
146,2023-03-16,Нижний Новгород,76,Ж,cash,2023-04-01,16,6.0,67021.0,11170.166666666666,11.0,0.0,4.0,41577.0,10394.25,1.0,10486.0,2.0,11239.0,26.0,5.0,77.0,15.4,7.0,2.0,273.8,3.0,6.0,2.0,5.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1
147,2022-05-26,Самара,72,M,cash,2023-04-01,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
148,2022-03-28,Казань,67,Ж,cash,2023-04-01,369,13.0,175679.0,13513.76923076923,28.0,3.0,8.0,93122.0,11640.25,1.0,19468.0,3.0,37973.0,29.0,5.0,66.0,13.2,9.0,2.0,338.0,1.0,1.0,0.0,5.0,9.0,2.0,20.0,1.0,5.0,12.0,0.0,115.0,0
149,2022-05-09,Санкт-Петербург,74,Ж,online,2023-04-01,327,9.0,106227.0,11803.0,18.0,1.0,6.0,63554.0,10592.333333333334,0.0,0.0,1.0,8992.0,86.0,2.0,24.0,12.0,2.0,1.0,432.0,0.0,0.0,0.0,2.0,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0
150,2022-04-13,Санкт-Петербург,40,Ж,card,2023-04-01,353,4.0,60082.0,15020.5,9.0,0.0,3.0,57778.0,19259.333333333332,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,2022-06-23,Пермь,44,Ж,cash,2023-04-01,282,7.0,130282.0,18611.714285714286,18.0,1.0,5.0,92599.0,18519.8,0.0,0.0,0.0,0.0,135.0,8.0,111.0,13.875,25.0,6.0,326.25,5.0,18.0,4.0,8.0,25.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1
153,2023-01-31,Ростов-на-Дону,55,M,card,2023-04-01,60,4.0,48271.0,12067.75,5.0,1.0,2.0,19050.0,9525.0,0.0,0.0,0.0,0.0,117.0,1.0,5.0,5.0,4.0,0.0,130.0,0.0,0.0,0.0,1.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1
155,2022-05-23,Челябинск,75,Ж,online,2023-04-01,313,13.0,181249.0,13942.23076923077,25.0,2.0,6.0,85742.0,14290.333333333334,0.0,0.0,0.0,0.0,166.0,10.0,127.0,12.7,18.0,6.0,312.8,2.0,5.0,2.0,10.0,18.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0
156,2022-08-15,Санкт-Петербург,28,Ж,online,2023-04-01,229,14.0,148885.0,10634.642857142857,23.0,4.0,8.0,59311.0,7413.875,3.0,23411.0,4.0,33425.0,9.0,2.0,7.0,3.5,1.0,1.0,124.0,0.0,0.0,0.0,2.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0
157,2022-07-27,Казань,42,M,cash,2023-04-01,248,10.0,118700.0,11870.0,16.0,3.0,7.0,94018.0,13431.142857142857,1.0,7934.0,2.0,26150.0,13.0,3.0,19.0,6.333333333333333,6.0,1.0,105.33333333333333,1.0,3.0,0.0,3.0,6.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0
160,2022-03-24,Казань,68,M,online,2023-04-01,373,12.0,187988.0,15665.666666666666,22.0,4.0,6.0,89624.0,14937.333333333334,0.0,0.0,1.0,10801.0,59.0,13.0,167.0,12.846153846153847,18.0,5.0,353.15384615384613,4.0,5.0,1.0,13.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,2022-04-18,Казань,31,Ж,online,2023-04-01,348,2.0,62348.0,31174.0,5.0,0.0,1.0,41178.0,41178.0,0.0,0.0,0.0,0.0,225.0,7.0,70.0,10.0,10.0,3.0,288.42857142857144,2.0,4.0,1.0,7.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1
165,2022-02-22,Ростов-на-Дону,62,Ж,cash,2023-04-01,403,4.0,45528.0,11382.0,8.0,1.0,3.0,36000.0,12000.0,0.0,0.0,1.0,5828.0,55.0,11.0,153.0,13.909090909090908,25.0,7.0,347.54545454545456,5.0,9.0,4.0,11.0,25.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0
169,2022-11-25,Уфа,23,Ж,card,2023-04-01,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,2.0,1.0,285.0,0.0,0.0,0.0,2.0,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0
170,2022-01-28,Екатеринбург,65,Ж,online,2023-04-01,428,11.0,178449.0,16222.636363636364,26.0,2.0,6.0,97324.0,16220.666666666666,0.0,0.0,1.0,4112.0,66.0,2.0,15.0,7.5,2.0,1.0,140.5,0.0,0.0,0.0,2.0,2.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0
171,2022-11-09,Омск,48,M,cash,2023-04-01,143,2.0,73140.0,36570.0,6.0,1.0,1.0,36198.0,36198.0,1.0,36198.0,1.0,36198.0,1.0,1.0,6.0,6.0,4.0,0.0,222.0,0.0,0.0,0.0,1.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0
174,2023-02-25,Санкт-Петербург,29,Ж,online,2023-04-01,35,9.0,217475.0,24163.88888888889,19.0,2.0,4.0,116610.0,29152.5,0.0,0.0,0.0,0.0,126.0,6.0,52.0,8.666666666666666,8.0,2.0,176.66666666666666,2.0,4.0,1.0,6.0,8.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0
175,2022-10-31,Москва,50,Ж,cash,2023-04-01,152,12.0,174834.0,14569.5,24.0,3.0,7.0,128223.0,18317.571428571428,0.0,0.0,2.0,36509.0,43.0,6.0,76.0,12.666666666666666,11.0,3.0,303.3333333333333,3.0,6.0,2.0,6.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
179,2022-05-23,Казань,77,M,online,2023-04-01,313,1.0,28596.0,28596.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,102.0,14.571428571428571,12.0,4.0,338.2857142857143,4.0,8.0,4.0,7.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
183,2022-03-19,Омск,61,M,online,2023-04-01,378,12.0,307970.0,25664.166666666668,30.0,3.0,7.0,134859.0,19265.571428571428,0.0,0.0,2.0,21182.0,66.0,9.0,156.0,17.333333333333332,23.0,4.0,374.22222222222223,2.0,7.0,1.0,9.0,23.0,4.0,16.0,1.0,1.0,0.0,0.0,418.0,0
184,2023-04-01,Волгоград,69,Ж,online,2023-04-01,0,6.0,125452.0,20908.666666666668,15.0,0.0,3.0,76269.0,25423.0,0.0,0.0,1.0,12741.0,34.0,7.0,93.0,13.285714285714286,16.0,2.0,304.14285714285717,4.0,12.0,2.0,7.0,16.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1
185,2023-03-23,Новосибирск,45,M,card,2023-04-01,9,9.0,161207.0,17911.88888888889,20.0,1.0,5.0,75149.0,15029.8,1.0,17268.0,1.0,17268.0,12.0,1.0,12.0,12.0,1.0,1.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
187,2022-08-17,Нижний Новгород,66,M,cash,2023-04-01,227,8.0,140189.0,17523.625,16.0,3.0,5.0,77135.0,15427.0,0.0,0.0,0.0,0.0,206.0,4.0,70.0,17.5,8.0,1.0,372.25,1.0,4.0,1.0,4.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0
190,2022-02-07,Ростов-на-Дону,38,Ж,card,2023-04-01,418,16.0,308250.0,19265.625,36.0,4.0,6.0,150809.0,25134.833333333332,1.0,19017.0,1.0,19017.0,29.0,2.0,14.0,7.0,1.0,1.0,129.5,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,10.0,0.0,313.0,0
192,2022-09-30,Санкт-Петербург,45,Ж,cash,2023-04-01,183,29.0,462607.0,15951.965517241379,64.0,1.0,19.0,294036.0,15475.578947368422,1.0,15261.0,4.0,61410.0,6.0,11.0,141.0,12.818181818181818,21.0,7.0,273.45454545454544,4.0,5.0,2.0,11.0,21.0,7.0,1.0,2.0,2.5,6.5,0.0,200.0,0
194,2023-01-22,Челябинск,35,Ж,card,2023-04-01,69,6.0,84049.0,14008.166666666666,14.0,0.0,5.0,67312.0,13462.4,0.0,0.0,0.0,0.0,109.0,4.0,51.0,12.75,8.0,2.0,366.25,1.0,1.0,0.0,4.0,8.0,2.0,5.0,1.0,4.0,5.0,0.0,167.0,1
196,2022-04-20,Пермь,51,M,cash,2023-04-01,346,5.0,54336.0,10867.2,10.0,1.0,3.0,37405.0,12468.333333333334,0.0,0.0,0.0,0.0,92.0,13.0,175.0,13.461538461538462,26.0,5.0,266.9230769230769,3.0,5.0,1.0,13.0,26.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1
197,2022-02-01,Казань,25,Ж,cash,2023-04-01,424,10.0,162330.0,16233.0,16.0,2.0,6.0,89517.0,14919.5,0.0,0.0,2.0,24239.0,88.0,1.0,20.0,20.0,4.0,1.0,640.0,1.0,4.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1
198,2022-10-20,Омск,70,M,cash,2023-04-01,163,10.0,124344.0,12434.4,19.0,0.0,5.0,39150.0,7830.0,0.0,0.0,1.0,11514.0,88.0,10.0,137.0,13.7,29.0,6.0,322.0,6.0,17.0,5.0,10.0,29.0,6.0,0.0,2.0,2.0,8.0,1.0,68.0,0
199,2023-03-10,Самара,67,M,online,2023-04-01,22,7.0,127962.0,18280.285714285714,13.0,1.0,3.0,24872.0,8290.666666666666,0.0,0.0,0.0,0.0,212.0,6.0,103.0,17.166666666666668,12.0,3.0,443.6666666666667,1.0,1.0,1.0,6.0,12.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0
200,2022-09-09,Новосибирск,32,M,cash,2023-04-01,204,11.0,168665.0,15333.181818181818,19.0,2.0,6.0,106862.0,17810.333333333332,0.0,0.0,0.0,0.0,202.0,18.0,229.0,12.722222222222221,34.0,6.0,299.1111111111111,7.0,13.0,3.0,18.0,34.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0
202,2022-07-16,Ростов-на-Дону,24,Ж,cash,2023-04-01,259,13.0,161526.0,12425.076923076924,30.0,4.0,7.0,52038.0,7434.0,1.0,7818.0,3.0,21741.0,30.0,5.0,61.0,12.2,8.0,0.0,227.0,1.0,0.0,0.0,5.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0
203,2022-02-16,Санкт-Петербург,41,M,online,2023-04-01,409,6.0,76997.0,12832.833333333334,10.0,2.0,1.0,12173.0,12173.0,0.0,0.0,0.0,0.0,256.0,1.0,11.0,11.0,4.0,1.0,341.0,1.0,4.0,1.0,1.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0
204,2022-02-07,Волгоград,26,M,online,2023-04-01,418,15.0,287852.0,19190.133333333335,30.0,4.0,9.0,200782.0,22309.11111111111,0.0,0.0,2.0,51364.0,47.0,9.0,120.0,13.333333333333334,20.0,4.0,334.44444444444446,3.0,11.0,2.0,9.0,20.0,4.0,8.0,2.0,2.5,0.0,1.0,14.0,1
205,2022-05-21,Самара,28,Ж,online,2023-04-01,315,10.0,119672.0,11967.2,20.0,4.0,2.0,13179.0,6589.5,1.0,10005.0,1.0,10005.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
206,2022-01-09,Ростов-на-Дону,47,Ж,cash,2023-04-01,447,1.0,29446.0,29446.0,2.0,0.0,1.0,29446.0,29446.0,0.0,0.0,0.0,0.0,293.0,1.0,22.0,22.0,4.0,1.0,330.0,1.0,4.0,1.0,1.0,4.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1
208,2022-04-19,Санкт-Петербург,31,Ж,cash,2023-04-01,347,3.0,43976.0,14658.666666666666,8.0,0.0,2.0,26684.0,13342.0,0.0,0.0,0.0,0.0,238.0,4.0,81.0,20.25,4.0,2.0,332.75,1.0,1.0,1.0,4.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1
211,2022-07-27,Новосибирск,66,Ж,card,2023-04-01,248,9.0,68604.0,7622.666666666667,17.0,2.0,5.0,31651.0,6330.2,1.0,684.0,1.0,684.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,2022-11-30,Красноярск,33,Ж,cash,2023-04-01,122,18.0,232812.0,12934.0,37.0,1.0,8.0,98471.0,12308.875,0.0,0.0,0.0,0.0,136.0,6.0,80.0,13.333333333333334,9.0,3.0,388.8333333333333,3.0,3.0,1.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
213,2022-03-28,Волгоград,36,Ж,card,2023-04-01,369,14.0,280076.0,20005.428571428572,29.0,4.0,8.0,167526.0,20940.75,2.0,46680.0,2.0,46680.0,3.0,4.0,64.0,16.0,9.0,1.0,402.25,1.0,4.0,0.0,4.0,9.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1
215,2023-03-31,Казань,41,M,cash,2023-04-01,1,18.0,319640.0,17757.777777777777,38.0,3.0,12.0,234383.0,19531.916666666668,2.0,19034.0,6.0,90255.0,8.0,2.0,18.0,9.0,4.0,0.0,291.0,0.0,0.0,0.0,2.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0
216,2022-11-29,Ростов-на-Дону,52,Ж,card,2023-04-01,123,12.0,191554.0,15962.833333333334,26.0,2.0,8.0,131115.0,16389.375,1.0,25534.0,2.0,41182.0,28.0,4.0,63.0,15.75,10.0,3.0,323.75,0.0,0.0,0.0,4.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0
219,2022-04-22,Москва,64,Ж,cash,2023-04-01,344,1.0,17184.0,17184.0,2.0,0.0,1.0,17184.0,17184.0,0.0,0.0,0.0,0.0,152.0,5.0,69.0,13.8,6.0,2.0,368.4,3.0,4.0,1.0,5.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0
220,2022-10-25,Новосибирск,77,M,card,2023-04-01,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,82.0,16.4,11.0,3.0,485.0,3.0,4.0,2.0,5.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1
221,2022-08-27,Санкт-Петербург,48,M,online,2023-04-01,217,13.0,153650.0,11819.23076923077,22.0,3.0,6.0,79823.0,13303.833333333334,0.0,0.0,0.0,0.0,122.0,7.0,107.0,15.285714285714286,16.0,2.0,456.0,5.0,14.0,1.0,7.0,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0
222,2023-02-14,Ростов-на-Дону,23,Ж,card,2023-04-01,46,19.0,325743.0,17144.36842105263,41.0,5.0,10.0,141603.0,14160.3,0.0,0.0,0.0,0.0,115.0,10.0,132.0,13.2,8.0,3.0,312.6,3.0,1.0,0.0,10.0,8.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0
227,2022-11-29,Самара,18,Ж,card,2023-04-01,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,438.0,1
228,2022-08-14,Волгоград,35,M,online,2023-04-01,230,10.0,122534.0,12253.4,14.0,3.0,4.0,54697.0,13674.25,1.0,29632.0,3.0,52559.0,1.0,9.0,98.0,10.88888888888889,22.0,6.0,286.1111111111111,3.0,7.0,2.0,9.0,22.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1
229,2022-09-22,Санкт-Петербург,18,Ж,card,2023-04-01,191,9.0,116768.0,12974.222222222223,18.0,0.0,8.0,113309.0,14163.625,0.0,0.0,2.0,11586.0,52.0,9.0,117.0,13.0,14.0,3.0,315.3333333333333,1.0,3.0,1.0,9.0,14.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,1
230,2022-02-04,Красноярск,54,Ж,online,2023-04-01,421,15.0,227221.0,15148.066666666668,33.0,2.0,12.0,184265.0,15355.416666666666,1.0,3999.0,2.0,14169.0,11.0,2.0,11.0,5.5,4.0,1.0,176.5,0.0,0.0,0.0,2.0,4.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0
231,2022-07-02,Волгоград,62,M,cash,2023-04-01,273,10.0,81636.0,8163.6,23.0,1.0,7.0,50921.0,7274.428571428572,0.0,0.0,2.0,9813.0,66.0,10.0,155.0,15.5,29.0,7.0,388.8,3.0,8.0,1.0,10.0,29.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
233,2022-10-02,Москва,23,M,online,2023-04-01,181,10.0,178892.0,17889.2,22.0,1.0,4.0,38635.0,9658.75,1.0,14959.0,1.0,14959.0,6.0,6.0,70.0,11.666666666666666,16.0,5.0,270.5,1.0,2.0,1.0,6.0,16.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
234,2022-06-29,Нижний Новгород,35,M,card,2023-04-01,276,1.0,44808.0,44808.0,3.0,0.0,1.0,44808.0,44808.0,0.0,0.0,0.0,0.0,221.0,7.0,78.0,11.142857142857142,15.0,2.0,156.57142857142858,0.0,0.0,0.0,7.0,15.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1
236,2022-07-21,Нижний Новгород,32,Ж,cash,2023-04-01,254,11.0,151784.0,13798.545454545454,18.0,2.0,7.0,93385.0,13340.714285714286,0.0,0.0,2.0,12813.0,61.0,9.0,118.0,13.11111111111111,18.0,6.0,376.6666666666667,6.0,9.0,5.0,9.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0
238,2023-01-12,Волгоград,55,Ж,cash,2023-04-01,79,2.0,51803.0,25901.5,5.0,0.0,2.0,51803.0,25901.5,0.0,0.0,0.0,0.0,128.0,5.0,47.0,9.4,7.0,4.0,221.0,2.0,3.0,2.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
239,2022-10-19,Новосибирск,68,Ж,card,2023-04-01,164,1.0,17316.0,17316.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,11.8,5.0,2.0,359.4,0.0,0.0,0.0,5.0,5.0,2.0,35.0,1.0,3.0,10.0,0.0,428.0,1
240,2022-06-25,Санкт-Петербург,61,Ж,cash,2023-04-01,280,4.0,91967.0,22991.75,8.0,2.0,2.0,33879.0,16939.5,1.0,19302.0,1.0,19302.0,23.0,5.0,48.0,9.6,13.0,5.0,262.2,1.0,4.0,1.0,5.0,13.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1
242,2022-06-03,Красноярск,44,Ж,card,2023-04-01,302,10.0,141927.0,14192.7,16.0,2.0,6.0,49232.0,8205.333333333334,0.0,0.0,3.0,8231.0,40.0,4.0,76.0,19.0,13.0,1.0,432.5,1.0,4.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
243,2023-02-22,Москва,50,Ж,card,2023-04-01,38,5.0,80044.0,16008.8,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
244,2022-04-10,Челябинск,27,Ж,online,2023-04-01,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,111.0,11.1,16.0,3.0,266.9,5.0,7.0,1.0,10.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
245,2022-10-16,Волгоград,38,Ж,online,2023-04-01,167,7.0,142326.0,20332.285714285714,13.0,3.0,3.0,66740.0,22246.666666666668,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
246,2022-11-28,Красноярск,36,M,card,2023-04-01,124,2.0,42816.0,21408.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
248,2022-12-03,Омск,49,M,online,2023-04-01,119,14.0,208341.0,14881.5,27.0,1.0,12.0,176726.0,14727.166666666666,0.0,0.0,1.0,14768.0,82.0,6.0,73.0,12.166666666666666,11.0,3.0,248.5,1.0,2.0,0.0,6.0,11.0,3.0,4.0,3.0,2.0,6.0,1.0,87.0,1
249,2022-09-21,Волгоград,67,Ж,online,2023-04-01,192,4.0,49376.0,12344.0,6.0,1.0,2.0,32504.0,16252.0,0.0,0.0,1.0,22707.0,89.0,3.0,46.0,15.333333333333334,7.0,2.0,265.0,1.0,3.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
250,2022-01-13,Ростов-на-Дону,36,Ж,online,2023-04-01,443,14.0,213255.0,15232.5,26.0,1.0,8.0,122927.0,15365.875,1.0,31278.0,3.0,58487.0,4.0,2.0,15.0,7.5,1.0,1.0,157.5,0.0,0.0,0.0,2.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0
251,2022-03-06,Воронеж,23,M,card,2023-04-01,391,2.0,31059.0,15529.5,3.0,1.0,1.0,17088.0,17088.0,0.0,0.0,1.0,17088.0,84.0,4.0,72.0,18.0,11.0,3.0,348.25,1.0,3.0,1.0,4.0,11.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1
252,2022-07-30,Казань,30,Ж,cash,2023-04-01,245,9.0,134404.0,14933.777777777777,20.0,1.0,3.0,30021.0,10007.0,1.0,3963.0,1.0,3963.0,26.0,2.0,30.0,15.0,4.0,0.0,335.0,0.0,0.0,0.0,2.0,4.0,0.0,32.0,1.0,2.0,8.0,0.0,375.0,1
256,2022-04-26,Екатеринбург,40,M,cash,2023-04-01,340,9.0,156459.0,17384.333333333332,21.0,2.0,6.0,115861.0,19310.166666666668,0.0,0.0,2.0,70855.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
257,2022-01-10,Омск,26,Ж,online,2023-04-01,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,4.0,1.0,159.0,1.0,0.0,0.0,2.0,4.0,1.0,21.0,1.0,2.0,5.0,1.0,29.0,1
258,2022-07-06,Санкт-Петербург,28,M,cash,2023-04-01,269,14.0,268675.0,19191.071428571428,31.0,3.0,9.0,184629.0,20514.333333333332,1.0,39714.0,2.0,41178.0,18.0,12.0,152.0,12.666666666666666,30.0,4.0,283.75,5.0,13.0,1.0,12.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0
259,2022-10-12,Воронеж,43,M,card,2023-04-01,171,3.0,42719.0,14239.666666666666,7.0,1.0,2.0,22340.0,11170.0,1.0,15670.0,1.0,15670.0,5.0,9.0,86.0,9.555555555555555,20.0,5.0,301.6666666666667,4.0,6.0,2.0,9.0,20.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1
260,2023-01-09,Челябинск,71,Ж,cash,2023-04-01,82,13.0,183786.0,14137.384615384615,25.0,1.0,6.0,78142.0,13023.666666666666,0.0,0.0,2.0,40953.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261,2022-12-02,Пермь,23,Ж,online,2023-04-01,120,13.0,150463.0,11574.076923076924,26.0,2.0,6.0,47634.0,7939.0,1.0,1519.0,1.0,1519.0,15.0,1.0,21.0,21.0,1.0,1.0,462.0,0.0,0.0,0.0,1.0,1.0,1.0,56.0,1.0,3.0,12.0,1.0,59.0,1
262,2022-04-08,Пермь,72,M,cash,2023-04-01,358,17.0,297589.0,17505.235294117647,30.0,3.0,12.0,219586.0,18298.833333333332,1.0,9450.0,3.0,32126.0,20.0,7.0,113.0,16.142857142857142,12.0,6.0,403.14285714285717,1.0,1.0,1.0,7.0,12.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0
263,2022-11-01,Екатеринбург,37,M,card,2023-04-01,151,2.0,19957.0,9978.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,84.0,12.0,8.0,3.0,322.0,3.0,7.0,2.0,7.0,8.0,3.0,14.0,1.0,2.0,0.0,0.0,422.0,1
265,2022-11-05,Уфа,48,Ж,online,2023-04-01,147,24.0,314127.0,13088.625,47.0,2.0,17.0,194795.0,11458.529411764706,2.0,26858.0,6.0,86077.0,10.0,4.0,60.0,15.0,10.0,3.0,376.5,2.0,7.0,1.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
