order_id,customer_id,order_date,product_name,category,quantity,price,amount,status,delivery_days
334,20,2022-11-29,Электрический чайник,home,2,10725.00,21450.00,delivered,10
335,20,2023-12-05,Игрушка мягкая,toys,3,7844.00,23532.00,cancelled,0
336,20,2023-01-10,Гель для душа,food,1,996.00,996.00,delivered,1
337,20,2023-09-12,Кофе молотый 500г,electronics,3,7024.00,21072.00,returned,0
338,20,2022-05-01,Пылесос робот,beauty,1,1950.00,1950.00,delivered,6
339,20,2022-11-14,Джинсы классические,toys,3,3999.00,11997.00,returned,0
340,20,2022-01-10,Пылесос робот,electronics,3,3314.00,9942.00,cancelled,0
341,20,2023-03-15,Йогуртница,toys,2,9818.00,19636.00,delivered,3
342,21,2024-01-23,Кроссовки беговые,food,1,4299.00,4299.00,cancelled,0
343,21,2023-12-18,Ноутбук Pro,home,2,12084.00,24168.00,returned,0
344,21,2022-03-08,Смартфон X100,electronics,1,12431.00,12431.00,delivered,4
345,21,2024-02-25,Кроссовки беговые,clothing,1,15165.00,15165.00,delivered,4
346,21,2022-05-21,Беспроводные наушники,clothing,1,11221.00,11221.00,delivered,9
347,21,2022-01-12,Джинсы классические,toys,3,5777.00,17331.00,delivered,1
348,21,2023-03-21,Кроссовки беговые,beauty,3,1664.00,4992.00,delivered,2
349,21,2022-10-06,Беспроводные наушники,toys,1,1556.00,1556.00,delivered,7
350,21,2023-10-13,Йогуртница,beauty,1,10705.00,10705.00,delivered,6
351,21,2022-03-22,Книга 'Мастер и Маргарита',home,1,13404.00,13404.00,delivered,5
352,21,2023-02-11,Книга 'Мастер и Маргарита',beauty,2,10214.00,20428.00,cancelled,0
353,21,2022-10-11,Кроссовки беговые,beauty,3,1810.00,5430.00,cancelled,0
354,21,2022-08-11,Ноутбук Pro,food,3,3007.00,9021.00,delivered,4
355,21,2023-03-21,Пылесос робот,food,3,8992.00,26976.00,delivered,9
356,21,2023-02-06,Гель для душа,electronics,2,15443.00,30886.00,delivered,4
357,21,2022-09-15,Игрушка мягкая,food,1,14164.00,14164.00,delivered,4
358,21,2022-08-24,Футболка хлопок,toys,1,13269.00,13269.00,cancelled,0
359,21,2022-12-30,Беспроводные наушники,home,3,1787.00,5361.00,delivered,1
360,22,2022-11-04,Книга 'Мастер и Маргарита',clothing,3,8483.00,25449.00,delivered,2
361,22,2022-11-06,Шампунь для волос,home,3,6193.00,18579.00,cancelled,0
362,22,2022-09-21,Смартфон X100,books,2,6504.00,13008.00,delivered,7
363,22,2023-03-29,Игрушка мягкая,beauty,3,2310.00,6930.00,cancelled,0
364,22,2022-01-26,Гель для душа,home,2,2885.00,5770.00,delivered,3
365,22,2022-11-03,Гель для душа,beauty,1,14371.00,14371.00,delivered,10
366,22,2023-03-27,Кроссовки беговые,clothing,3,6178.00,18534.00,delivered,10
367,22,2023-10-14,Кофе молотый 500г,toys,2,8241.00,16482.00,delivered,7
368,22,2023-01-26,Шампунь для волос,books,3,12753.00,38259.00,delivered,4
369,22,2022-09-12,Беспроводные наушники,home,1,5344.00,5344.00,cancelled,0
370,22,2023-03-23,Кофе молотый 500г,clothing,1,4183.00,4183.00,delivered,8
371,22,2023-06-11,Шампунь для волос,books,3,7690.00,23070.00,delivered,9
372,22,2023-11-23,Пылесос робот,clothing,3,1419.00,4257.00,cancelled,0
373,22,2023-05-26,Гель для душа,books,2,8845.00,17690.00,returned,0
374,22,2022-07-28,Футболка хлопок,clothing,1,3021.00,3021.00,cancelled,0
375,22,2024-03-03,Беспроводные наушники,food,2,3582.00,7164.00,returned,0
376,22,2022-01-24,Видеокарта RTX,books,2,2278.00,4556.00,delivered,9
377,22,2022-05-12,Смартфон X100,food,2,8794.00,17588.00,delivered,9
378,23,2023-03-24,Ноутбук Pro,clothing,2,8944.00,17888.00,delivered,5
379,23,2022-09-08,Кроссовки беговые,home,3,10553.00,31659.00,cancelled,0
380,23,2023-09-08,Конструктор Lego,food,1,7803.00,7803.00,delivered,2
381,23,2022-03-03,Игрушка мягкая,beauty,3,8813.00,26439.00,returned,0
382,23,2023-09-25,Видеокарта RTX,home,2,11572.00,23144.00,delivered,3
383,23,2022-03-07,Набор кухонных ножей,toys,2,13264.00,26528.00,delivered,4
384,23,2023-10-10,Конструктор Lego,electronics,1,15265.00,15265.00,delivered,3
385,23,2023-02-03,Гель для душа,beauty,2,11945.00,23890.00,delivered,2
386,23,2023-11-06,Кроссовки беговые,electronics,3,7725.00,23175.00,cancelled,0
387,23,2022-02-06,Пылесос робот,beauty,2,3362.00,6724.00,delivered,2
388,23,2022-01-06,Беспроводные наушники,electronics,2,4912.00,9824.00,cancelled,0
389,23,2022-03-13,Набор кухонных ножей,food,3,7694.00,23082.00,cancelled,0
390,23,2023-06-29,Футболка хлопок,electronics,1,4582.00,4582.00,delivered,5
391,23,2024-01-09,Кроссовки беговые,food,1,9107.00,9107.00,returned,0
392,23,2022-08-16,Шампунь для волос,clothing,2,3037.00,6074.00,delivered,5
393,23,2022-06-11,Кофе молотый 500г,books,1,14214.00,14214.00,delivered,4
394,23,2023-11-23,Игрушка мягкая,toys,1,9846.00,9846.00,returned,0
395,23,2022-09-28,Кофе молотый 500г,clothing,3,9867.00,29601.00,delivered,3
396,23,2023-07-29,Джинсы классические,beauty,1,3825.00,3825.00,delivered,5
397,23,2023-04-08,Смартфон X100,toys,2,10947.00,21894.00,returned,0
398,23,2024-01-31,Джинсы классические,electronics,1,11286.00,11286.00,delivered,2
399,23,2024-01-30,Кофе молотый 500г,beauty,1,715.00,715.00,delivered,4
400,23,2023-07-06,Пылесос робот,beauty,2,674.00,1348.00,delivered,5
401,23,2023-01-30,Кофе молотый 500г,food,3,5936.00,17808.00,delivered,7
402,23,2023-06-29,Кофе молотый 500г,books,1,9442.00,9442.00,delivered,7
403,23,2022-02-27,Игрушка мягкая,food,3,3790.00,11370.00,delivered,8
404,23,2023-12-18,Йогуртница,clothing,3,3157.00,9471.00,delivered,10
405,23,2022-03-28,Гель для душа,food,1,7773.00,7773.00,cancelled,0
406,24,2023-04-15,Кофе молотый 500г,food,2,3276.00,6552.00,delivered,1
407,24,2022-08-26,Кофе молотый 500г,electronics,2,3043.00,6086.00,delivered,5
408,24,2022-12-07,Джинсы классические,toys,3,965.00,2895.00,cancelled,0
409,24,2023-12-18,Шампунь для волос,toys,1,1214.00,1214.00,cancelled,0
410,24,2022-05-18,Гель для душа,home,2,1524.00,3048.00,delivered,1
411,24,2022-11-05,Видеокарта RTX,books,2,9070.00,18140.00,delivered,3
412,24,2023-05-02,Игрушка мягкая,books,3,12455.00,37365.00,delivered,4
413,24,2022-09-14,Игрушка мягкая,books,1,9454.00,9454.00,delivered,8
414,24,2024-03-17,Видеокарта RTX,home,1,3450.00,3450.00,delivered,2
415,24,2024-02-15,Набор кухонных ножей,electronics,1,15415.00,15415.00,delivered,5
416,24,2022-10-09,Книга 'Мастер и Маргарита',home,2,854.00,1708.00,delivered,1
417,24,2022-12-17,Книга 'Мастер и Маргарита',beauty,3,14933.00,44799.00,delivered,6
418,24,2022-01-16,Кроссовки беговые,toys,3,10893.00,32679.00,returned,0
419,24,2023-08-05,Футболка хлопок,food,2,8470.00,16940.00,delivered,7
420,24,2023-12-19,Футболка хлопок,electronics,2,14746.00,29492.00,cancelled,0
421,24,2023-01-16,Ноутбук Pro,toys,3,15292.00,45876.00,delivered,9
422,24,2023-07-25,Кофе молотый 500г,electronics,3,2545.00,7635.00,delivered,9
423,25,2023-07-30,Гель для душа,books,2,11275.00,22550.00,delivered,6
424,25,2022-08-12,Монитор 27 дюймов,food,2,11908.00,23816.00,delivered,3
425,25,2022-09-16,Футболка хлопок,home,1,12712.00,12712.00,delivered,6
426,25,2022-07-07,Шампунь для волос,clothing,3,13688.00,41064.00,delivered,10
427,25,2022-03-30,Ноутбук Pro,clothing,2,4663.00,9326.00,returned,0
428,25,2022-02-21,Кроссовки беговые,beauty,1,5736.00,5736.00,returned,0
429,25,2022-11-22,Джинсы классические,toys,3,15183.00,45549.00,delivered,5
430,25,2024-01-13,Йогуртница,beauty,2,15371.00,30742.00,delivered,7
431,25,2022-02-14,Конструктор Lego,beauty,1,6928.00,6928.00,cancelled,0
432,25,2023-01-17,Видеокарта RTX,beauty,1,11735.00,11735.00,delivered,10
433,25,2022-09-30,Игрушка мягкая,toys,2,10104.00,20208.00,delivered,10
434,25,2022-01-28,Джинсы классические,toys,1,10987.00,10987.00,delivered,4
435,25,2022-01-04,Кофе молотый 500г,food,3,7903.00,23709.00,returned,0
436,26,2022-07-29,Шампунь для волос,food,2,10606.00,21212.00,delivered,7
437,26,2023-06-27,Кофе молотый 500г,home,2,6045.00,12090.00,delivered,4
438,26,2022-06-17,Гель для душа,electronics,1,14717.00,14717.00,delivered,6
439,26,2022-05-04,Конструктор Lego,books,2,11754.00,23508.00,delivered,6
440,26,2023-11-26,Кроссовки беговые,toys,3,6375.00,19125.00,delivered,5
441,26,2022-07-21,Футболка хлопок,books,1,1853.00,1853.00,delivered,2
442,26,2022-09-29,Электрический чайник,beauty,3,10011.00,30033.00,delivered,8
443,26,2023-11-30,Набор кухонных ножей,clothing,2,9667.00,19334.00,returned,0
444,26,2023-09-06,Игрушка мягкая,beauty,3,12102.00,36306.00,cancelled,0
445,26,2022-08-26,Монитор 27 дюймов,beauty,2,5935.00,11870.00,returned,0
446,26,2022-04-22,Игрушка мягкая,home,3,6063.00,18189.00,cancelled,0
447,26,2022-10-13,Йогуртница,home,2,7388.00,14776.00,delivered,3
448,26,2024-02-06,Кроссовки беговые,food,2,13704.00,27408.00,returned,0
449,26,2023-04-06,Кофе молотый 500г,toys,2,10512.00,21024.00,returned,0
450,27,2022-06-28,Беспроводные наушники,electronics,3,9562.00,28686.00,returned,0
451,27,2023-02-01,Видеокарта RTX,beauty,3,8857.00,26571.00,cancelled,0
452,27,2023-11-30,Видеокарта RTX,beauty,2,1999.00,3998.00,delivered,2
453,27,2023-11-25,Футболка хлопок,toys,3,7429.00,22287.00,delivered,6
454,27,2022-10-17,Пылесос робот,electronics,2,4408.00,8816.00,cancelled,0
455,27,2023-12-14,Набор кухонных ножей,books,3,9394.00,28182.00,cancelled,0
456,27,2022-05-18,Видеокарта RTX,beauty,2,1450.00,2900.00,delivered,6
457,27,2024-03-17,Книга 'Мастер и Маргарита',clothing,2,8820.00,17640.00,delivered,1
458,27,2023-02-19,Книга 'Мастер и Маргарита',home,2,1091.00,2182.00,returned,0
459,27,2022-12-23,Ноутбук Pro,food,2,1666.00,3332.00,delivered,6
460,27,2024-01-24,Смартфон X100,toys,3,9371.00,28113.00,cancelled,0
461,27,2023-01-14,Монитор 27 дюймов,beauty,2,2776.00,5552.00,cancelled,0
462,27,2023-12-10,Ноутбук Pro,electronics,2,14625.00,29250.00,delivered,9
463,27,2022-09-04,Кофе молотый 500г,books,3,9136.00,27408.00,delivered,6
464,27,2022-03-23,Беспроводные наушники,books,3,1725.00,5175.00,delivered,1
465,27,2023-07-05,Гель для душа,toys,3,3304.00,9912.00,delivered,10
466,27,2022-09-28,Монитор 27 дюймов,electronics,2,5661.00,11322.00,returned,0
467,27,2024-03-10,Гель для душа,books,3,14502.00,43506.00,delivered,9
468,27,2024-03-19,Кофе молотый 500г,food,3,5103.00,15309.00,delivered,6
469,27,2023-04-18,Гель для душа,toys,3,7207.00,21621.00,cancelled,0
470,27,2023-06-03,Пылесос робот,books,3,735.00,2205.00,delivered,8
471,27,2023-04-21,Гель для душа,beauty,2,15262.00,30524.00,delivered,8
472,27,2023-06-02,Видеокарта RTX,toys,1,8947.00,8947.00,cancelled,0
473,28,2022-11-07,Шампунь для волос,electronics,2,10104.00,20208.00,delivered,8
474,28,2023-04-01,Конструктор Lego,beauty,2,14866.00,29732.00,delivered,7
475,28,2024-02-05,Игрушка мягкая,clothing,1,14410.00,14410.00,delivered,8
476,28,2022-08-26,Ноутбук Pro,electronics,3,9938.00,29814.00,delivered,1
477,28,2022-03-03,Футболка хлопок,toys,2,2639.00,5278.00,delivered,7
478,28,2023-05-17,Кофе молотый 500г,food,2,1356.00,2712.00,returned,0
479,28,2022-06-15,Джинсы классические,food,3,14717.00,44151.00,cancelled,0
480,28,2022-11-27,Шампунь для волос,electronics,3,13533.00,40599.00,delivered,4
481,28,2022-08-24,Кофе молотый 500г,books,2,2807.00,5614.00,delivered,1
482,28,2022-05-17,Джинсы классические,clothing,3,12984.00,38952.00,delivered,6
483,28,2023-06-02,Видеокарта RTX,electronics,2,3468.00,6936.00,delivered,5
484,28,2024-02-24,Пылесос робот,home,2,11507.00,23014.00,cancelled,0
485,28,2023-04-05,Йогуртница,beauty,1,8385.00,8385.00,cancelled,0
486,28,2022-12-11,Йогуртница,clothing,2,13276.00,26552.00,cancelled,0
487,28,2022-03-15,Монитор 27 дюймов,electronics,1,724.00,724.00,delivered,3
488,28,2023-10-22,Конструктор Lego,electronics,1,1600.00,1600.00,delivered,6
489,28,2023-02-27,Игрушка мягкая,clothing,3,1014.00,3042.00,delivered,10
490,28,2022-09-12,Электрический чайник,toys,2,8378.00,16756.00,delivered,4
491,28,2024-02-15,Кроссовки беговые,electronics,2,3664.00,7328.00,delivered,5
492,28,2022-02-27,Монитор 27 дюймов,electronics,2,12942.00,25884.00,delivered,1
493,28,2022-12-05,Футболка хлопок,food,2,6151.00,12302.00,delivered,3
494,28,2022-06-22,Конструктор Lego,clothing,1,4991.00,4991.00,delivered,8
495,28,2023-10-01,Электрический чайник,toys,2,7089.00,14178.00,returned,0
496,28,2023-08-11,Книга 'Мастер и Маргарита',food,3,4244.00,12732.00,delivered,9
497,28,2022-10-20,Пылесос робот,food,2,9608.00,19216.00,delivered,8
498,28,2023-10-11,Шампунь для волос,home,3,3283.00,9849.00,returned,0
499,28,2022-07-08,Шампунь для волос,beauty,2,8796.00,17592.00,delivered,6
500,28,2022-07-31,Йогуртница,beauty,2,8919.00,17838.00,cancelled,0
501,29,2023-05-27,Кофе молотый 500г,electronics,3,3133.00,9399.00,delivered,3
502,29,2023-07-01,Джинсы классические,home,2,14112.00,28224.00,delivered,4
503,29,2022-06-29,Гель для душа,home,2,12413.00,24826.00,delivered,2
504,29,2023-10-10,Пылесос робот,electronics,2,12810.00,25620.00,delivered,8
505,29,2022-08-18,Набор кухонных ножей,electronics,2,10308.00,20616.00,returned,0
506,29,2022-08-24,Набор кухонных ножей,food,1,9011.00,9011.00,delivered,3
507,29,2023-07-28,Йогуртница,food,2,6319.00,12638.00,delivered,8
508,29,2022-05-11,Конструктор Lego,books,2,11963.00,23926.00,cancelled,0
509,29,2022-09-19,Электрический чайник,food,1,11202.00,11202.00,cancelled,0
510,29,2023-06-11,Джинсы классические,home,2,7034.00,14068.00,cancelled,0
511,29,2022-10-22,Набор кухонных ножей,home,2,5882.00,11764.00,delivered,9
512,29,2023-06-14,Гель для душа,beauty,1,13823.00,13823.00,returned,0
513,29,2022-08-08,Конструктор Lego,home,3,5283.00,15849.00,delivered,7
514,29,2022-07-19,Электрический чайник,toys,2,10167.00,20334.00,delivered,6
515,29,2022-01-18,Футболка хлопок,books,1,15048.00,15048.00,delivered,4
516,29,2023-01-24,Гель для душа,food,2,12858.00,25716.00,returned,0
517,29,2022-03-05,Кофе молотый 500г,beauty,1,5684.00,5684.00,returned,0
518,29,2023-09-24,Беспроводные наушники,beauty,3,3569.00,10707.00,cancelled,0
519,29,2022-01-22,Футболка хлопок,electronics,1,3863.00,3863.00,delivered,8
520,29,2023-02-28,Беспроводные наушники,beauty,3,12062.00,36186.00,cancelled,0
