visit_id,customer_id,visit_time,device,pages_viewed,cart_adds,checkout_initiated,session_duration_sec
480,19,2023-10-26 12:24:15,desktop,10,3,1,320
481,19,2023-04-30 04:57:19,desktop,3,0,0,30
482,19,2024-03-19 11:07:52,mobile,11,4,0,220
483,19,2023-05-18 18:36:19,mobile,21,1,1,798
484,19,2023-08-10 17:49:05,desktop,18,4,1,540
485,19,2023-05-11 17:13:24,mobile,13,0,0,143
486,19,2023-01-11 10:05:21,mobile,25,2,0,950
487,19,2023-11-30 22:04:15,mobile,7,1,0,140
488,19,2023-03-31 23:32:32,mobile,13,3,1,208
489,19,2023-08-01 22:00:33,desktop,5,3,1,50
490,19,2023-06-25 17:23:23,tablet,2,2,0,64
491,20,2023-06-21 15:24:57,desktop,12,0,0,288
492,20,2023-10-24 11:28:15,desktop,6,2,0,132
493,20,2023-01-07 08:51:11,desktop,13,1,0,429
494,20,2023-11-12 03:43:09,desktop,25,1,1,325
495,20,2023-08-27 00:06:25,desktop,20,0,0,780
496,20,2024-03-06 23:19:06,tablet,19,4,1,551
497,20,2023-02-15 12:56:29,tablet,2,0,0,58
498,20,2023-11-04 21:17:10,tablet,11,3,0,264
499,20,2024-01-15 05:03:12,mobile,18,3,1,432
500,20,2023-06-16 23:34:35,desktop,2,3,1,54
501,20,2023-11-08 05:00:18,tablet,16,3,1,384
502,20,2023-05-17 02:10:39,mobile,24,4,1,936
503,20,2023-06-09 05:11:13,mobile,19,3,0,589
504,20,2023-11-07 15:13:42,desktop,23,2,0,230
505,20,2023-01-26 01:28:16,tablet,21,4,0,294
506,20,2023-11-25 05:48:06,mobile,22,0,0,660
507,20,2023-08-13 12:32:49,tablet,9,0,0,180
508,20,2023-05-22 17:47:36,mobile,23,4,0,529
509,20,2024-02-25 17:10:30,mobile,15,4,1,225
510,20,2024-03-08 12:45:56,mobile,14,3,1,462
511,20,2023-01-03 09:37:28,mobile,19,3,0,304
512,20,2023-01-08 13:51:41,tablet,15,4,0,525
513,20,2024-03-01 17:31:31,desktop,7,3,1,119
514,20,2023-08-14 15:06:03,tablet,21,4,1,210
515,20,2023-06-04 15:01:44,tablet,18,3,1,648
516,20,2023-04-06 03:13:53,tablet,17,2,1,408
517,20,2023-06-15 14:32:11,desktop,17,3,0,408
518,20,2023-05-01 05:36:01,mobile,11,1,1,154
519,20,2023-02-24 08:14:22,desktop,1,1,0,12
520,20,2023-04-21 13:23:55,desktop,23,1,1,414
521,20,2023-01-26 13:44:13,desktop,10,2,1,300
522,20,2023-09-04 04:30:04,desktop,11,3,0,110
523,20,2024-01-17 04:59:34,tablet,8,4,1,144
524,20,2023-04-26 15:17:34,mobile,18,4,0,378
525,20,2023-07-09 09:08:04,mobile,16,2,1,496
526,20,2023-02-09 09:04:12,tablet,1,3,0,39
527,20,2023-09-13 16:46:03,mobile,3,0,0,93
528,20,2023-11-06 09:34:03,desktop,18,1,0,558
529,21,2023-03-09 19:38:08,mobile,20,0,0,740
530,22,2023-03-04 19:49:55,mobile,4,1,1,64
531,22,2023-12-22 13:33:01,mobile,18,2,1,252
532,22,2024-01-13 14:39:57,desktop,21,1,1,441
533,22,2024-01-30 10:29:16,tablet,5,1,0,120
534,22,2023-07-19 22:10:26,desktop,5,4,1,65
535,22,2024-01-20 11:18:21,tablet,13,1,1,377
536,22,2023-12-25 08:50:30,tablet,10,2,0,330
537,22,2023-08-04 13:25:01,desktop,12,1,1,192
538,22,2024-03-24 15:51:04,tablet,22,2,1,594
539,22,2023-08-06 17:13:50,tablet,24,0,0,288
540,22,2023-11-30 21:27:42,tablet,16,4,0,480
541,22,2023-01-28 23:48:04,desktop,5,3,1,50
542,22,2023-01-29 12:59:32,mobile,22,0,0,858
543,22,2023-10-16 17:34:17,mobile,3,4,1,114
544,22,2023-09-03 04:32:37,tablet,14,0,0,350
545,22,2023-05-05 01:24:49,tablet,12,4,0,408
546,22,2023-11-13 16:13:58,desktop,6,1,0,108
547,22,2023-11-03 08:47:41,tablet,17,0,0,578
548,22,2024-02-19 17:52:07,desktop,23,1,0,253
549,22,2023-11-13 09:36:42,tablet,15,4,1,495
550,22,2023-07-08 08:22:23,mobile,16,2,0,448
551,22,2023-09-12 00:00:07,desktop,3,4,0,117
552,23,2023-09-09 02:11:44,mobile,12,2,1,240
553,23,2023-03-15 14:44:11,mobile,15,2,0,345
554,23,2023-08-05 02:37:24,desktop,25,2,1,800
555,23,2023-03-05 19:57:09,tablet,15,4,0,540
556,23,2023-12-08 03:02:29,desktop,8,1,0,280
557,23,2023-05-23 05:00:55,tablet,5,1,0,95
558,23,2023-11-02 09:32:22,tablet,21,1,1,252
559,23,2023-11-15 06:49:51,desktop,16,0,0,224
560,23,2023-12-22 06:32:01,mobile,16,1,1,384
561,23,2023-02-13 04:12:32,tablet,25,3,1,325
562,23,2023-10-24 05:02:32,mobile,8,1,0,152
563,23,2023-10-23 09:45:19,mobile,6,0,0,72
564,23,2023-06-10 11:32:01,tablet,25,3,0,825
565,23,2023-05-27 18:45:18,mobile,22,1,1,220
566,23,2024-01-18 03:46:46,tablet,25,4,0,650
567,23,2024-01-21 12:27:12,desktop,24,1,1,504
568,23,2023-09-11 07:42:42,desktop,17,0,0,357
569,23,2024-03-17 00:34:51,mobile,1,3,0,28
570,23,2024-02-06 09:43:40,desktop,7,0,0,266
571,23,2024-03-13 23:17:17,desktop,7,3,0,273
572,23,2024-01-15 09:39:40,mobile,14,0,0,476
573,23,2023-01-30 23:35:16,mobile,22,4,0,286
574,23,2023-03-23 02:03:12,mobile,21,0,0,210
575,23,2023-04-21 08:07:55,mobile,25,1,1,925
576,23,2023-11-09 23:31:18,tablet,2,1,0,74
577,23,2024-02-15 13:22:30,mobile,12,4,0,396
578,23,2023-02-17 14:05:22,desktop,25,3,1,950
579,23,2023-09-17 06:19:31,mobile,25,0,0,375
580,23,2023-05-21 18:49:38,tablet,13,2,0,351
581,23,2023-01-16 03:28:50,tablet,23,4,1,759
582,23,2023-02-20 08:37:25,tablet,23,0,0,805
583,23,2023-08-24 10:23:10,desktop,7,3,1,168
584,23,2023-06-27 23:00:56,desktop,2,4,1,56
585,23,2023-10-07 19:16:05,tablet,4,1,0,44
586,23,2023-11-13 23:18:43,mobile,6,4,1,198
587,23,2023-03-31 10:43:15,tablet,16,2,1,160
588,23,2023-09-12 14:48:59,tablet,13,4,1,442
589,23,2023-10-23 15:50:29,mobile,21,4,1,378
590,23,2023-05-29 15:27:23,desktop,6,3,0,156
591,23,2023-04-30 07:58:28,desktop,15,4,0,450
592,23,2023-07-05 16:00:04,tablet,21,3,0,504
593,23,2024-03-12 01:54:21,desktop,15,3,1,555
594,23,2023-08-17 10:18:01,mobile,21,1,0,651
595,23,2023-08-01 12:54:56,tablet,8,3,1,224
596,23,2023-05-03 09:15:47,desktop,4,4,0,96
597,23,2023-03-06 04:04:49,mobile,11,4,0,319
598,24,2023-09-22 21:07:44,tablet,17,1,0,391
599,24,2023-04-06 21:06:53,desktop,12,2,0,408
600,24,2024-02-11 19:33:34,tablet,7,0,0,224
601,25,2024-01-06 17:17:08,mobile,1,1,1,14
602,25,2023-08-22 02:14:56,desktop,6,1,0,216
603,25,2023-03-08 04:07:45,mobile,3,2,0,57
604,25,2023-06-11 16:07:17,tablet,5,1,1,140
605,25,2023-09-11 11:51:32,mobile,9,1,0,252
606,25,2023-02-09 01:17:12,tablet,5,4,1,160
607,26,2023-10-21 05:14:19,mobile,21,0,0,462
608,26,2023-10-31 02:14:35,desktop,1,1,0,30
609,26,2023-11-09 10:06:40,tablet,9,1,1,288
610,26,2024-01-18 15:06:59,desktop,10,0,0,340
611,26,2023-04-14 10:51:46,mobile,3,3,0,78
612,26,2023-09-03 01:51:43,mobile,9,0,0,270
613,27,2023-09-19 20:15:50,desktop,8,1,0,232
614,27,2023-06-26 19:56:49,desktop,20,0,0,280
615,27,2024-01-29 14:51:27,mobile,10,3,0,150
616,27,2023-01-09 03:25:57,desktop,1,0,0,24
617,27,2023-03-10 03:15:15,desktop,12,3,1,264
618,27,2023-10-14 07:51:49,desktop,9,4,1,306
619,27,2023-01-02 16:46:43,mobile,4,1,1,48
620,27,2023-07-11 01:16:35,desktop,4,1,0,72
621,27,2023-02-04 18:00:19,tablet,10,1,0,110
622,27,2023-03-22 21:57:41,tablet,7,1,1,154
623,27,2023-06-18 11:44:00,tablet,6,4,0,102
624,27,2023-01-13 21:16:23,tablet,13,3,0,156
625,27,2024-02-02 09:04:22,desktop,25,0,0,925
626,27,2023-05-01 09:47:09,mobile,6,4,1,228
627,27,2023-10-21 15:02:27,mobile,17,3,1,629
628,27,2023-12-02 01:57:28,tablet,8,4,1,248
629,27,2023-02-15 07:45:58,desktop,6,3,1,174
630,28,2023-01-15 17:42:34,mobile,3,1,1,75
631,28,2024-03-11 03:41:02,tablet,3,0,0,105
632,28,2023-10-09 15:29:59,mobile,21,0,0,567
633,28,2023-09-11 10:21:11,mobile,25,2,1,675
634,28,2023-02-14 19:36:52,tablet,21,2,0,336
635,28,2024-01-20 03:01:07,tablet,17,4,1,255
636,28,2023-09-06 21:42:29,mobile,14,0,0,406
637,28,2023-09-02 06:20:18,desktop,8,1,0,80
638,29,2023-11-04 06:42:14,mobile,19,2,1,342
639,29,2023-10-24 22:39:10,desktop,23,3,1,713
640,29,2024-02-05 10:06:56,mobile,14,2,1,252
641,29,2023-08-08 17:19:08,tablet,22,0,0,682
642,29,2023-03-10 11:39:22,mobile,10,0,0,270
643,29,2023-04-01 17:15:53,mobile,17,3,1,204
644,29,2023-06-03 03:07:17,mobile,16,3,1,544
645,29,2023-07-26 11:41:39,mobile,12,0,0,336
646,29,2024-02-06 11:40:46,mobile,16,1,0,304
647,29,2023-11-06 05:25:46,mobile,1,0,0,21
648,29,2023-02-04 16:41:50,desktop,7,1,1,168
649,29,2024-03-15 10:08:34,desktop,14,1,0,322
650,29,2023-02-26 00:02:15,tablet,22,3,0,836
651,29,2023-10-22 04:27:44,desktop,6,2,1,156
652,29,2023-03-07 02:43:36,desktop,19,1,1,551
653,29,2023-01-11 15:42:44,desktop,4,0,0,104
654,29,2023-03-24 07:23:02,mobile,9,4,1,270
655,29,2023-09-15 00:49:05,desktop,12,2,1,264
656,29,2023-02-03 21:07:25,desktop,21,1,0,693
657,29,2023-06-03 02:03:58,desktop,16,0,0,224
658,29,2023-10-22 17:42:28,tablet,2,1,1,30
659,29,2024-01-23 10:26:45,mobile,14,3,1,238
660,29,2023-06-09 03:10:49,tablet,25,1,0,600
661,29,2023-10-04 17:11:49,tablet,16,1,1,256
662,29,2023-07-20 10:27:17,mobile,19,2,0,247
663,29,2023-03-31 10:42:24,desktop,1,0,0,15
664,29,2024-01-29 23:14:50,mobile,21,1,1,504
665,29,2024-02-02 09:15:55,tablet,25,4,1,300
666,29,2024-03-02 04:46:48,mobile,8,3,1,240
667,29,2023-11-17 11:53:21,desktop,9,2,1,162
668,29,2023-04-27 05:39:44,desktop,11,3,0,143
669,29,2023-10-28 11:28:05,mobile,16,1,0,336
670,29,2023-08-19 07:44:37,tablet,25,2,1,275
671,29,2023-09-18 12:08:44,tablet,24,0,0,744
672,29,2023-01-05 12:47:33,mobile,6,2,0,204
673,29,2024-01-27 14:01:16,tablet,2,1,0,22
674,29,2023-10-23 04:15:49,mobile,1,1,0,12
675,30,2023-09-06 08:31:03,mobile,6,3,1,78
676,30,2023-08-10 02:33:48,desktop,10,3,0,300
677,30,2023-12-30 14:21:24,mobile,21,1,1,462
678,30,2023-09-09 16:42:31,mobile,24,1,0,288
679,30,2023-04-23 11:08:38,tablet,16,2,1,272
680,30,2023-10-26 15:26:14,mobile,8,3,0,160
681,30,2023-09-01 04:01:01,tablet,14,0,0,476
682,30,2023-09-16 17:43:27,desktop,24,1,1,816
683,30,2024-02-21 03:54:29,tablet,20,3,0,400
684,30,2024-02-10 13:44:26,tablet,1,0,0,14
685,30,2023-07-31 02:06:06,mobile,4,1,1,92
686,30,2023-07-28 07:11:16,tablet,23,2,1,713
687,30,2023-05-30 14:28:54,tablet,1,0,0,22
688,30,2024-03-07 13:35:44,mobile,18,0,0,558
689,30,2024-01-25 00:55:21,tablet,11,2,1,308
690,30,2023-05-30 13:33:13,desktop,21,2,0,294
691,30,2023-06-04 11:47:56,tablet,25,1,1,625
692,30,2023-11-27 09:57:33,mobile,6,0,0,72
693,30,2023-11-23 19:26:43,desktop,14,0,0,476
694,30,2023-10-25 15:40:04,desktop,11,3,0,385
695,30,2023-12-23 01:44:13,desktop,24,4,0,264
696,30,2023-08-30 05:55:08,mobile,14,4,1,238
697,30,2024-02-02 11:19:29,tablet,5,2,1,155
698,30,2024-03-23 02:17:35,mobile,23,2,1,828
699,30,2023-02-12 04:03:08,desktop,1,4,1,30
700,30,2023-08-25 23:26:58,mobile,11,2,1,231
701,30,2023-06-27 12:28:07,desktop,9,1,1,153
702,30,2023-01-23 18:52:31,mobile,21,3,1,231
703,30,2024-02-29 12:18:20,tablet,11,1,1,176
704,30,2024-02-05 20:09:22,desktop,13,3,1,507
705,30,2023-03-23 07:25:19,desktop,6,3,1,234
706,30,2023-11-27 05:56:13,desktop,20,2,0,580
707,30,2023-02-09 23:23:34,tablet,21,4,1,399
708,30,2023-07-11 00:28:14,tablet,2,0,0,70
709,30,2023-09-16 17:16:03,tablet,11,2,0,242
710,30,2024-03-12 12:15:03,desktop,20,4,1,760
711,31,2024-02-20 12:15:26,tablet,20,3,0,520
712,31,2023-01-03 12:42:50,tablet,16,1,0,512
713,31,2023-04-03 09:09:55,desktop,25,3,1,575
714,31,2023-08-30 20:00:12,mobile,1,4,1,32
715,31,2023-06-30 04:25:51,mobile,15,4,1,345
716,31,2023-12-16 03:44:59,desktop,11,1,0,319
717,31,2024-03-24 17:00:06,tablet,7,2,0,203
718,31,2023-06-21 22:37:53,desktop,3,0,0,102
719,31,2023-02-07 18:10:24,desktop,5,4,1,175
720,31,2024-01-24 14:44:36,desktop,22,2,1,660
721,31,2023-04-11 20:56:33,mobile,5,2,1,135
722,31,2024-02-26 17:33:48,desktop,2,3,0,20
723,31,2023-01-06 03:55:40,desktop,21,3,1,693
724,31,2023-10-26 10:30:18,tablet,21,0,0,210
725,31,2023-01-25 07:08:45,mobile,17,3,0,663
726,31,2023-08-28 16:40:46,desktop,10,3,0,300
727,31,2024-03-12 00:46:32,desktop,3,1,0,105
728,32,2023-03-29 09:32:03,tablet,5,0,0,85
729,32,2023-10-14 20:40:23,desktop,8,1,1,232
730,32,2023-07-22 16:04:09,tablet,3,4,0,45
731,32,2023-09-10 09:15:55,mobile,18,4,1,594
732,32,2024-01-07 08:13:08,mobile,14,3,1,168
733,32,2023-09-12 02:53:34,mobile,13,4,0,377
734,32,2023-12-15 14:57:02,mobile,8,2,1,112
735,32,2023-01-20 06:21:01,desktop,6,1,0,150
736,32,2024-01-08 12:25:19,desktop,24,0,0,288
737,32,2023-02-07 04:20:57,desktop,13,0,0,286
738,32,2023-06-02 05:42:00,tablet,8,0,0,152
739,32,2023-02-23 20:04:00,mobile,1,2,0,17
740,32,2024-03-03 18:43:45,mobile,19,4,1,437
741,32,2023-07-27 16:25:07,desktop,25,4,0,325
742,32,2024-01-23 11:21:49,mobile,24,4,0,936
743,32,2023-05-31 17:19:25,tablet,16,2,1,352
744,32,2023-07-04 20:20:48,tablet,18,0,0,414
745,32,2023-10-15 02:32:11,mobile,7,4,1,175
746,32,2024-03-24 17:56:57,mobile,18,2,1,252
747,32,2023-11-14 23:02:55,mobile,6,3,0,132
748,32,2023-12-20 15:32:58,mobile,10,0,0,160
749,32,2024-03-15 13:55:31,desktop,11,0,0,319
750,32,2023-11-21 16:17:26,tablet,22,1,0,440
751,32,2023-03-04 10:54:15,tablet,18,0,0,270
752,32,2023-08-01 12:27:14,desktop,6,3,1,144
753,32,2024-03-01 07:49:34,mobile,12,3,1,336
754,32,2023-01-10 06:27:16,desktop,8,1,0,136
755,32,2023-11-04 16:15:45,mobile,20,1,1,500
756,32,2024-02-03 19:45:32,mobile,4,1,0,104
757,32,2023-10-17 13:04:22,mobile,23,3,0,575
758,32,2023-04-22 09:57:48,desktop,14,0,0,420
759,32,2024-01-26 21:00:25,desktop,22,4,1,220
760,32,2024-02-12 22:16:45,mobile,24,4,0,384
761,32,2023-04-26 12:31:31,mobile,6,2,1,120
762,32,2023-08-17 11:12:14,tablet,3,2,1,93
763,32,2023-05-07 00:26:59,tablet,20,0,0,720
764,32,2023-09-05 15:28:01,mobile,21,0,0,546
765,32,2023-07-22 14:56:47,desktop,4,3,1,140
766,32,2024-03-01 21:22:25,mobile,25,3,1,350
767,32,2023-06-07 20:29:54,mobile,8,0,0,224
768,32,2023-09-27 11:16:12,tablet,6,1,1,162
769,33,2023-10-05 16:02:04,desktop,14,4,1,168
770,33,2023-10-15 00:11:16,tablet,5,0,0,105
771,33,2023-04-26 18:05:08,mobile,25,2,1,600
772,33,2023-01-26 13:34:19,tablet,12,2,1,180
773,33,2024-01-18 21:09:28,tablet,21,3,1,651
774,33,2024-02-08 11:26:24,desktop,21,1,1,315
775,33,2023-12-18 05:37:35,mobile,11,3,1,352
776,33,2024-03-20 14:19:38,tablet,19,2,1,380
777,33,2023-03-30 15:55:11,desktop,14,3,1,518
778,33,2024-03-14 08:27:47,mobile,2,2,1,34
779,33,2023-07-13 19:36:09,desktop,11,3,1,121
780,33,2023-12-05 00:58:30,mobile,17,2,1,663
781,33,2023-08-12 06:42:09,desktop,10,2,1,320
782,33,2023-11-15 08:42:51,tablet,7,1,1,224
783,33,2023-06-16 16:52:58,desktop,3,1,0,87
784,33,2023-03-25 06:45:41,tablet,16,4,0,336
785,33,2023-08-14 15:55:13,desktop,25,3,1,600
786,33,2023-05-10 11:07:58,mobile,6,3,0,204
787,33,2023-05-03 16:08:51,mobile,16,0,0,384
788,33,2023-12-24 03:52:26,tablet,22,2,1,594
789,33,2023-08-27 17:51:11,desktop,25,1,1,975
790,33,2023-09-12 00:46:35,tablet,9,4,1,189
791,33,2023-09-29 13:31:10,mobile,11,3,1,363
792,33,2023-06-11 22:58:03,desktop,7,1,1,266
793,33,2023-07-03 06:28:27,mobile,7,3,1,245
794,33,2023-07-12 05:00:26,desktop,9,4,0,180
795,33,2023-04-03 17:05:26,mobile,6,4,1,156
796,33,2023-02-20 15:53:50,desktop,7,3,1,77
797,33,2023-02-10 06:44:14,mobile,25,4,1,625
798,33,2024-03-06 23:31:36,tablet,12,3,0,288
799,33,2023-09-18 00:49:03,mobile,11,1,1,319
800,33,2024-01-23 06:19:04,tablet,7,0,0,245
801,33,2023-08-13 21:57:52,desktop,21,2,1,504
802,33,2024-02-25 03:12:35,tablet,15,3,1,510
803,33,2023-07-17 18:18:34,mobile,13,1,1,403
804,33,2023-10-13 15:02:41,desktop,7,0,0,238
805,33,2024-01-03 21:54:24,desktop,25,4,1,550
806,33,2023-03-28 20:00:45,mobile,13,3,0,156
807,33,2024-02-24 13:23:29,mobile,4,1,0,80
808,33,2023-05-19 05:56:49,tablet,18,3,1,414
809,33,2023-06-10 07:30:02,desktop,21,1,1,420
810,33,2023-05-18 22:26:13,desktop,9,1,1,189
811,33,2023-07-08 23:56:59,mobile,14,1,1,406
812,33,2023-01-03 10:22:01,tablet,1,4,0,35
813,33,2023-07-31 18:36:49,desktop,16,1,1,192
814,34,2024-01-30 06:40:30,mobile,11,0,0,418
815,34,2023-10-10 15:46:16,tablet,14,2,1,406
816,34,2024-01-21 14:45:48,desktop,9,1,0,297
817,34,2023-06-12 02:09:35,desktop,3,3,1,54
818,34,2023-04-25 12:35:58,desktop,19,3,0,247
819,34,2023-08-19 07:44:35,desktop,21,1,1,378
820,34,2023-09-06 00:24:41,tablet,23,4,1,437
821,34,2023-11-25 06:35:34,desktop,18,3,0,198
822,34,2023-02-01 09:01:00,desktop,7,3,1,77
823,34,2023-05-28 05:47:41,desktop,15,0,0,405
824,34,2023-02-16 14:33:37,tablet,25,2,1,475
825,34,2023-09-26 16:48:43,desktop,23,0,0,345
826,34,2023-03-09 15:40:57,tablet,13,2,0,377
827,34,2023-06-09 11:25:16,tablet,10,1,0,160
828,34,2023-04-07 00:34:57,mobile,5,1,0,185
829,34,2023-01-19 21:12:57,mobile,5,1,0,180
830,34,2023-12-19 01:15:29,tablet,24,4,0,504
831,34,2023-04-07 22:39:57,desktop,7,3,1,273
832,34,2023-04-14 19:15:26,desktop,19,2,0,361
833,34,2024-01-22 17:34:09,tablet,21,4,1,651
834,34,2023-08-27 03:17:04,mobile,4,0,0,76
835,34,2023-01-28 06:14:16,mobile,6,1,0,114
836,34,2023-09-29 00:32:05,desktop,19,0,0,304
837,34,2023-02-14 13:12:40,tablet,21,1,0,756
838,34,2023-05-05 14:40:10,mobile,2,4,0,66
839,34,2023-11-24 02:28:53,desktop,19,0,0,437
840,34,2023-05-23 02:40:18,desktop,5,4,1,160
841,34,2023-03-03 15:45:55,desktop,12,1,0,384
842,34,2023-07-30 00:51:11,desktop,20,0,0,440
843,34,2023-04-02 13:12:44,desktop,24,2,1,480
844,34,2023-01-08 12:53:54,mobile,11,1,1,396
845,34,2023-11-23 01:36:02,desktop,25,0,0,575
846,35,2023-04-26 22:38:32,tablet,25,0,0,375
847,35,2023-03-26 05:32:07,desktop,18,0,0,360
848,35,2023-05-04 11:24:28,tablet,12,3,1,324
849,35,2023-07-22 06:35:13,desktop,2,1,1,20
850,35,2023-05-25 04:25:48,tablet,7,1,0,245
851,35,2023-01-23 08:49:42,mobile,10,0,0,370
852,35,2024-03-30 00:39:39,desktop,25,2,1,350
853,35,2023-10-06 11:09:39,mobile,9,3,1,342
854,35,2023-07-22 11:30:07,desktop,9,3,0,180
855,35,2023-05-22 14:04:11,tablet,4,1,1,104
856,35,2024-03-01 03:44:24,desktop,14,1,1,434
857,35,2023-02-24 14:39:18,tablet,22,1,1,308
858,35,2023-05-21 15:05:57,tablet,6,4,1,120
859,35,2023-02-17 02:26:21,tablet,12,1,1,204
860,35,2023-06-30 18:29:12,desktop,22,2,1,286
861,35,2024-02-26 09:35:57,tablet,4,1,1,112
862,35,2024-02-26 10:47:45,tablet,3,0,0,108
863,35,2023-04-14 03:48:28,tablet,19,4,0,228
864,35,2023-01-22 05:29:59,mobile,19,0,0,665
865,35,2023-08-17 12:22:00,mobile,24,3,1,912
866,35,2023-07-08 15:14:00,mobile,13,4,1,221
867,35,2023-10-01 01:54:22,tablet,14,1,0,294
868,35,2023-10-16 20:12:45,mobile,9,1,1,342
869,35,2023-05-21 09:16:47,mobile,8,2,0,88
870,35,2023-01-22 15:55:09,tablet,21,0,0,651
871,35,2023-12-29 00:08:16,mobile,4,2,0,124
872,35,2023-01-25 07:24:56,desktop,14,3,0,532
873,35,2023-11-15 07:20:01,desktop,18,4,0,432
874,35,2023-10-25 21:13:34,mobile,25,1,1,700
875,35,2023-12-04 23:45:57,tablet,12,1,0,120
876,35,2023-09-13 01:06:21,tablet,1,4,0,11
877,35,2024-02-08 02:29:11,tablet,8,2,1,176
878,35,2024-03-20 20:07:48,tablet,12,4,0,180
879,35,2023-01-03 07:49:04,tablet,12,2,1,372
880,35,2023-08-13 11:06:46,tablet,20,1,0,320
881,35,2023-02-17 12:43:13,mobile,17,3,0,646
882,35,2023-11-05 12:32:45,desktop,6,4,1,180
883,35,2023-02-21 18:29:50,desktop,2,1,0,50
884,35,2023-06-20 02:11:21,tablet,10,1,1,230
885,35,2024-01-29 05:31:33,tablet,8,0,0,248
886,35,2023-11-24 00:39:49,tablet,19,4,1,741
887,35,2023-03-25 17:38:38,desktop,5,0,0,145
888,35,2023-09-03 07:10:57,desktop,3,2,1,60
889,35,2023-11-18 02:08:36,desktop,12,3,0,324
890,36,2024-03-10 21:27:28,tablet,7,3,1,91
891,36,2023-11-15 01:53:18,tablet,12,1,1,336
892,36,2024-03-05 23:13:26,tablet,18,3,0,198
893,36,2024-03-01 14:14:48,desktop,16,2,0,592
894,36,2023-11-20 16:47:10,desktop,1,2,1,10
895,36,2023-01-14 12:07:22,desktop,9,1,1,144
896,36,2023-01-15 19:57:48,desktop,9,1,1,144
897,36,2023-02-18 11:28:34,tablet,18,0,0,324
898,36,2024-03-22 03:54:53,mobile,15,2,0,540
899,36,2024-03-04 07:53:33,desktop,25,1,0,700
900,36,2023-01-21 16:54:42,desktop,10,2,1,330
901,36,2024-02-29 17:14:42,desktop,3,3,1,66
902,36,2023-03-04 14:12:19,mobile,16,2,0,608
903,36,2023-05-22 13:32:58,tablet,15,0,0,450
904,36,2024-02-14 21:19:28,mobile,21,1,1,630
905,36,2023-05-14 10:52:42,mobile,9,3,0,306
906,37,2023-04-22 05:48:24,mobile,6,4,1,108
907,37,2023-10-18 00:17:09,desktop,24,1,0,792
908,38,2023-05-28 17:47:15,mobile,22,2,0,462
909,38,2023-11-25 21:40:29,tablet,21,2,0,630
910,38,2023-04-04 08:45:35,desktop,1,4,0,17
911,38,2023-05-11 18:58:22,mobile,8,3,0,208
912,38,2023-02-19 05:43:13,mobile,14,3,1,462
913,38,2023-07-17 02:28:38,desktop,2,0,0,62
914,38,2023-12-06 22:22:06,tablet,8,1,0,248
915,38,2023-04-13 23:22:44,desktop,20,1,1,480
916,38,2023-08-19 06:19:19,desktop,25,0,0,250
917,38,2023-03-10 14:01:28,desktop,2,0,0,60
918,38,2023-08-15 06:03:44,mobile,14,4,1,350
919,38,2023-04-19 12:10:29,desktop,22,4,1,484
920,38,2023-04-26 11:21:41,desktop,18,0,0,684
921,38,2023-11-23 12:35:47,tablet,13,2,1,156
922,38,2023-04-01 19:54:52,desktop,20,0,0,400
923,38,2023-05-28 17:14:30,desktop,2,0,0,48
924,38,2023-08-15 15:16:35,mobile,13,1,0,390
925,38,2023-03-12 21:44:42,tablet,2,0,0,78
926,38,2024-02-11 08:56:16,tablet,18,3,0,396
927,38,2023-08-09 12:01:55,mobile,11,3,1,308
928,38,2023-04-06 16:34:39,mobile,12,4,1,180
929,38,2023-11-21 17:07:05,desktop,18,4,1,216
930,38,2023-01-16 22:53:57,desktop,9,0,0,342
931,38,2023-03-24 05:33:07,mobile,21,4,1,357
932,38,2023-03-15 09:19:11,desktop,18,4,1,630
933,38,2023-06-30 13:48:52,mobile,24,2,1,288
934,38,2023-02-19 22:53:21,mobile,2,2,1,68
935,38,2023-10-14 18:49:27,mobile,5,1,1,80
936,38,2023-04-08 19:05:42,desktop,16,0,0,160
937,38,2023-04-22 10:48:34,mobile,14,2,1,252
938,38,2023-12-05 16:22:29,desktop,21,4,0,483
939,38,2023-03-04 07:14:39,tablet,7,3,1,147
940,38,2023-09-17 10:28:46,tablet,11,0,0,385
941,39,2023-06-15 06:39:18,tablet,18,3,1,288
942,39,2023-10-20 02:41:58,mobile,9,4,1,351
943,39,2024-01-08 03:19:44,mobile,9,2,0,171
944,40,2023-01-28 06:15:29,mobile,24,3,1,576
945,40,2023-07-12 11:55:03,tablet,10,4,1,340
946,40,2024-03-26 22:53:39,tablet,18,0,0,630
947,40,2023-03-21 10:00:01,tablet,1,0,0,31
948,40,2024-03-27 21:38:31,mobile,9,0,0,108
949,40,2023-05-04 17:11:04,tablet,5,1,1,165
950,40,2023-11-16 02:07:57,tablet,14,0,0,504
951,40,2023-01-03 19:00:47,tablet,23,1,1,828
952,40,2024-03-10 09:22:02,tablet,25,3,1,775
953,40,2023-04-25 21:49:15,mobile,9,0,0,261
954,40,2023-12-24 23:59:11,tablet,16,4,1,512
955,40,2023-02-02 02:00:34,mobile,7,1,1,203
956,40,2023-08-04 17:35:57,desktop,15,4,0,435
957,40,2023-06-26 08:18:08,desktop,12,4,1,156
958,40,2023-04-06 08:15:33,tablet,7,1,1,259
959,40,2023-03-17 09:31:53,mobile,9,3,0,333
960,40,2024-03-24 21:15:01,mobile,3,4,0,36
